631,-1.2508
632,-1.2519
633,-1.2555
634,-1.2508
635,-1.2528
636,-1.2485
637,-1.2391
638,-1.2443
639,-1.2452
640,-1.2513
641,-1.2500
642,-1.2425
643,-1.2449
644,-1.2466
645,-1.2493
646,-1.2530
647,-1.2624
648,-1.2659
649,-1.2713
650,-1.2737
651,-1.2738
652,-1.2773
653,-1.2797
654,-1.2811
655,-1.2815
656,-1.2857
657,-1.2882
658,-1.2894
659,-1.2920
660,-1.2979
661,-1.3019
662,-1.3095
663,-1.3061
664,-1.3116
665,-1.3127
666,-1.3078
667,-1.3091
668,-1.3124
669,-1.3066
670,-1.3102
671,-1.3100
672,-1.3198
673,-1.3205
674,-1.3250
675,-1.3279
676,-1.3373
677,-1.3413
678,-1.3332
679,-1.3390
680,-1.3499
681,-1.3483
682,-1.3415
683,-1.3462
684,-1.3430
685,-1.3492
686,-1.3484
687,-1.3509
688,-1.3540
689,-1.3569
690,-1.3682
691,-1.3726
692,-1.3903
693,-1.3790
694,-1.3759
695,-1.3771
696,-1.3791
697,-1.3761
698,-1.3739
699,-1.3749
700,-1.3726
701,-1.3808
702,-1.3848
703,-1.3777
704,-1.3846
705,-1.3901
706,-1.3944
707,-1.4022
708,-1.4101
709,-1.4209
710,-1.4286
711,-1.4463
712,-1.4540
713,-1.4572
714,-1.4578
715,-1.4540
716,-1.4532
717,-1.4545
718,-1.4562
719,-1.4563
720,-1.4603
721,-1.4595
722,-1.4575
723,-1.4571
724,-1.4601
725,-1.4663
726,-1.4756
727,-1.4780
728,-1.4842
729,-1.4876
730,-1.4921
731,-1.4992
732,-1.4973
733,-1.4966
734,-1.4972
735,-1.5015
736,-1.5005
737,-1.5040
738,-1.5065
739,-1.5107
740,-1.5120
741,-1.5130
742,-1.5143
743,-1.5183
744,-1.5196
745,-1.5238
746,-1.5295
747,-1.5408
748,-1.5498
749,-1.5519
750,-1.5542
751,-1.5565
752,-1.5670
753,-1.5712
754,-1.5902
755,-1.5974
756,-1.6096
757,-1.6031
758,-1.6048
759,-1.6100
760,-1.6093
761,-1.6089
762,-1.6129
763,-1.6161
764,-1.6167
765,-1.6181
766,-1.6209
767,-1.6201
768,-1.6201
769,-1.6207
770,-1.6265
771,-1.6253
772,-1.6296
773,-1.6292
774,-1.6319
775,-1.6352
776,-1.6351
777,-1.6359
778,-1.6333
779,-1.6403
780,-1.6442
781,-1.6465
782,-1.6442
783,-1.6464
784,-1.6467
785,-1.6506
786,-1.6446
787,-1.6474
788,-1.6511
789,-1.6537
790,-1.6568
791,-1.6595
792,-1.6608
793,-1.6628
794,-1.6640
795,-1.6676
796,-1.6690
797,-1.6694
798,-1.6711
799,-1.6757
800,-1.6777
801,-1.6798
802,-1.6796
803,-1.6825
804,-1.6888
805,-1.6889
806,-1.6923
807,-1.6948
808,-1.6950
809,-1.7012
810,-1.7024
811,-1.7020
812,-1.6991
813,-1.7005
814,-1.7019
815,-1.7038
816,-1.7056
817,-1.7086
818,-1.7107
819,-1.7115
820,-1.7097
821,-1.7127
822,-1.7153
823,-1.7154
824,-1.7156
825,-1.7150
826,-1.7160
827,-1.7170
828,-1.7165
829,-1.7205
830,-1.7210
831,-1.7209
832,-1.7224
833,-1.7245
834,-1.7256
835,-1.7271
836,-1.7329
837,-1.7340
838,-1.7370
839,-1.7466
840,-1.7551
841,-1.7567
842,-1.7598
843,-1.7671
844,-1.7745
845,-1.7754
846,-1.7750
847,-1.7753
848,-1.7798
849,-1.7817
850,-1.7825
851,-1.7845
852,-1.7861
853,-1.7869
854,-1.7901
855,-1.7936
856,-1.7981
857,-1.8061
858,-1.8094
859,-1.8150
860,-1.8204
861,-1.8253
862,-1.8300
863,-1.8327
864,-1.8374
865,-1.8388
866,-1.8417
867,-1.8433
868,-1.8494
869,-1.8534
870,-1.8581
871,-1.8625
872,-1.8646
873,-1.8663
874,-1.8688
875,-1.8739
876,-1.8751
877,-1.8762
878,-1.8783
879,-1.8828
880,-1.8837
881,-1.8852
882,-1.8867
883,-1.8864
884,-1.8871
885,-1.8903
886,-1.8918
887,-1.8981
888,-1.9033
889,-1.9045
890,-1.9105
891,-1.9141
892,-1.9251
893,-1.9296
894,-1.9340
895,-1.9353
896,-1.9360
897,-1.9401
898,-1.9406
899,-1.9407
900,-1.9444
901,-1.9446
902,-1.9482
903,-1.9462
904,-1.9479
905,-1.9478
906,-1.9484
907,-1.9490
908,-1.9498
909,-1.9498
910,-1.9526
911,-1.9538
912,-1.9534
913,-1.9538
914,-1.9540
915,-1.9562
916,-1.9618
917,-1.9618
918,-1.9616
919,-1.9609
920,-1.9639
921,-1.9626
922,-1.9631
923,-1.9660
924,-1.9706
925,-1.9722
926,-1.9771
927,-1.9765
928,-1.9780
929,-1.9814
930,-1.9824
931,-1.9869
932,-1.9956
933,-2.0137
934,-2.0290
935,-2.0360
936,-2.0474
937,-2.0544
938,-2.0604
939,-2.0638
940,-2.0685
941,-2.0708
942,-2.0735
943,-2.0771
944,-2.0852
945,-2.0893
946,-2.0987
947,-2.1074
948,-2.1159
949,-2.1225
950,-2.1345
951,-2.1420
952,-2.1500
953,-2.1581
954,-2.1618
955,-2.1652
956,-2.1711
957,-2.1725
958,-2.1739
959,-2.1764
960,-2.1796
961,-2.1813
962,-2.1831
963,-2.1870
964,-2.1874
965,-2.1880
966,-2.1859
967,-2.1854
968,-2.1857
969,-2.1877
970,-2.1905
971,-2.1920
972,-2.1932
973,-2.1929
974,-2.1933
975,-2.1922
976,-2.1910
977,-2.1925
978,-2.1931
979,-2.1947
980,-2.1964
981,-2.1982
982,-2.1994
983,-2.1996
984,-2.2030
985,-2.2054
986,-2.2083
987,-2.2087
988,-2.2104
989,-2.2142
990,-2.2177
991,-2.2217
992,-2.2242
993,-2.2277
994,-2.2319
995,-2.2329
996,-2.2378
997,-2.2403
998,-2.2447
999,-2.2446
1000,-2.2459
1001,-2.2475
1002,-2.2494
1003,-2.2503
1004,-2.2526
1005,-2.2551
1006,-2.2618
1007,-2.2636
1008,-2.2670
1009,-2.2745
1010,-2.2851
1011,-2.2892
1012,-2.2969
1013,-2.3051
1014,-2.3122
1015,-2.3240
1016,-2.3282
1017,-2.3324
1018,-2.3341
1019,-2.3357
1020,-2.3366
1021,-2.3382
1022,-2.3387
1023,-2.3406
1024,-2.3406
1025,-2.3406
1026,-2.3419
1027,-2.3437
1028,-2.3445
1029,-2.3445
1030,-2.3458
1031,-2.3470
1032,-2.3482
1033,-2.3481
1034,-2.3491
1035,-2.3504
1036,-2.3525
1037,-2.3534
1038,-2.3542
1039,-2.3531
1040,-2.3578
1041,-2.3617
1042,-2.3675
1043,-2.3795
1044,-2.3975
1045,-2.4144
1046,-2.4288
1047,-2.4415
1048,-2.4503
1049,-2.4587
1050,-2.4642
1051,-2.4676
1052,-2.4708
1053,-2.4737
1054,-2.4778
1055,-2.4821
1056,-2.4853
1057,-2.4892
1058,-2.4936
1059,-2.4946
1060,-2.4979
1061,-2.5000
1062,-2.5037
1063,-2.5041
1064,-2.5049
1065,-2.5034
1066,-2.5065
1067,-2.5069
1068,-2.5069
1069,-2.5092
1070,-2.5089
1071,-2.5095
1072,-2.5107
1073,-2.5124
1074,-2.5135
1075,-2.5166
1076,-2.5182
1077,-2.5199
1078,-2.5227
1079,-2.5243
1080,-2.5241
1081,-2.5247
1082,-2.5248
1083,-2.5265
1084,-2.5288
1085,-2.5292
1086,-2.5305
1087,-2.5334
1088,-2.5354
1089,-2.5347
1090,-2.5363
1091,-2.5362
1092,-2.5378
1093,-2.5390
1094,-2.5417
1095,-2.5382
1096,-2.5391
1097,-2.5410
1098,-2.5409
1099,-2.5419
1100,-2.5416
1101,-2.5417
1102,-2.5414
1103,-2.5415
1104,-2.5427
1105,-2.5426
1106,-2.5425
1107,-2.5413
1108,-2.5388
1109,-2.4555
1110,-2.4499
1111,-2.4597
1112,-2.4506
1113,-2.4671
1114,-2.4670
1115,-2.4529
1116,-2.4287
1117,-2.4255
1118,-2.4256
1119,-2.4410
1120,-2.4486
1121,-2.4529
1122,-2.4398
1123,-2.4740
1124,-2.4670
1125,-2.4591
1126,-2.4449
1127,-2.4529
1128,-2.4516
1129,-2.4526
1130,-2.4460
1131,-2.4654
1132,-2.4654
1133,-2.4642
1134,-2.4641
1135,-2.4639
1136,-2.4639
1137,-2.4730
1138,-2.4758
1139,-2.4761
1140,-2.4638
1141,-2.4671
1142,-2.4631
1143,-2.4539
1144,-2.4404
1145,-2.4381
1146,-2.4391
1147,-2.4395
1148,-2.4413
1149,-2.4382
1150,-2.4378
1151,-2.4376
1152,-2.4357
1153,-2.4357
1154,-2.4335
1155,-2.4305
1156,-2.4300
1157,-2.4299
1158,-2.4313
1159,-2.4367
1160,-2.4370
1161,-2.4559
1162,-2.4472
1163,-2.4472
1164,-2.4472
1165,-2.4448
1166,-2.4429
1167,-2.4430
1168,-2.4416
1169,-2.4418
1170,-2.4280
1171,-2.4521
1172,-2.4522
1173,-2.4483
1174,-2.4500
1175,-2.4503
1176,-2.4493
1177,-2.4472
1178,-2.4473
1179,-2.4484
1180,-2.4484
1181,-2.4485
1182,-2.4525
1183,-2.4497
1184,-2.4530
1185,-2.4493
1186,-2.4494
1187,-2.4495
1188,-2.4495
1189,-2.4496
1190,-2.4497
1191,-2.4497
1192,-2.4497
1193,-2.4496
1194,-2.4496
1195,-2.4494
1196,-2.4494
1197,-2.4503
1198,-2.4501
1199,-2.4662
1200,-2.4661
1201,-2.4665
1202,-2.4662
1203,-2.4663
1204,-2.4677
1205,-2.4689
1206,-2.4691
1207,-2.4700
1208,-2.4687
1209,-2.4667
1210,-2.4662
1211,-2.4695
